00924121                                                                      FI-CLA4 D60 PROG PVC-BCL 0000002,240000004,57MMT     RC              00000000
00934121                                                                      CL ETR D70 4A PP-BCI     0000002,340000011,56MMT     RC              00000000
019738-40                                                                     CHEM CROSSLINE PP        0000000,420000001,22CH7     CG              00000000
01973801-40                                                                   CHEM CROSSLINE PP        0000000,450000001,18CH7     CG              00000000
01983801-40                                                                   CHEM CROSSLINE PP        0000000,420000001,64CH7     CG              00004640
01986011                                                                      SP-CL305x240 LIST 5*-NOI 0000001,660000003,85MMT     RC              00000000
01986091                                                                      SP-CL305x240 LIST 5*-RGE 0000001,660000003,85MMT     RC              00000000
01986121                                                                      SP-CL305x240 LIST 5*-BCL 0000001,340000003,85MMT     RC              00000020
01987011                                                                      SP-CL305x380 LIST 5*-NOI 0000002,100000004,58MMT     RC              00000040
01987091                                                                      SP-CL305x380 LIST 5*-RGE 0000002,110000004,58MMT     RC              00000000
01987121                                                                      SP-CL305x380 LIST 5*-BCL 0000001,780000004,58MMT     RC              00000060
089759-20                                                                     CHEM EVOL BLOOM          0000000,500000000,98PERONI  CG              00000000
108207-20                                                                     CO-YEKA D20 4A METAL-ASS 0000000,760000000,58RM17    RC      PROVER  00001260
108208-20                                                                     CO-L3 YEKA D20 METAL-ASS 0000001,850000001,74RM17    RC      PROVER  00000000
108209-20                                                                     CO-CL A4+ D35 METAL-ASS  0000001,080000000,95RM17    RC      PROVER  00000918
108210-20                                                                     CO-L3 CL A4+ D35 MET-ASS 0000002,800000002,84RM17    RC      PROVER  00000000
110519-03                                                                     C SPLE TOP FILE 5/10     0000000,200000000,27CH9     CG              00002300
110519-07                                                                     C SPLE TOP FILE 5/10     0000000,200000000,27CH9     CG              00000450
110519-08                                                                     C SPLE TOP FILE 5/10     0000000,200000000,27CH9     CG              00001000
110519-13                                                                     C SPLE TOP FILE 5/10     0000000,200000000,27CH9     CG              00001250
110519-14                                                                     C SPLE TOP FILE 5/10     0000000,200000000,27CH9     CG              00001150
112306-20                                                                     C SPLE CL 5/10           0000000,280000000,43CH9     CG              00000000
120306-20                                                                     CHEM CL 5/10 SS ETI      0000000,250000000,71CH11    CG              00001350
120360-20                                                                     L5 CHEM EUROF 5/10-ASS   0000001,650000003,90CH4_S   CG              00000020
120418-20                                                                     L7+3 CHEM CL + ETIQ      0000002,470000003,69CH12_S  CG              00032165
12041850-20                                                                   L7+3 CHEM CL + ETIQ      0000002,480000003,69CH12_S  CG              00005610
120440-07                                                                     CHEM 24X32 TOUAREG       0000000,430000001,18PERONI  CG              00027720
12044001-07                                                                   CHEM 24X32 TOUAREG       0000000,480000000,10PERONI  CG              00000000
120445-07                                                                     L2 CHEM 24X32 TOUAREG    0000000,000000001,50                        00000000
120460-20                                                                     L4+1CHEM EUROF MEMO-ASS  0000001,820000003,15CH11_S  CG              00000020
120515-03                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00020100
120515-07                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00011300
120515-08                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00014150
120515-09                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00001650
120515-13                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00014150
120515-14                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00014650
120515-20                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00052300
120515-21                                                                     CHEM BOSTON CL 5/10      0000000,290000000,35CH10_S  CG              00003850
1205190563-20                                                                 L10 CHEM TOPFILE         0000002,450000002,66CH12    CG              00006600
120615-03                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00003200
120615-04                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00000000
120615-06                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00000000
120615-08                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00002575
120615-09                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00001050
120615-13                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00003475
120615-14                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00002475
120615-20                                                                     CHEM CTD'OR CL 7/10      0000000,490000001,29CH11    CG              00002425
140519-03                                                                     CHEM RAB SS ELA CL       0000000,260000000,38CH10_S  CG              00000500
140519-07                                                                     CHEM RAB SS ELA CL       0000000,260000000,38CH10_S  CG              00000000
140519-08                                                                     CHEM RAB SS ELA CL       0000000,260000000,38CH10_S  CG              00001500
140519-13                                                                     CHEM RAB SS ELA CL       0000000,260000000,38CH10_S  CG              00000000
140519-14                                                                     CHEM RAB SS ELA CL       0000000,260000000,38CH10_S  CG              00000150
140519-20                                                                     CHEM RAB SS ELA CL       0000000,260000000,38CH10_S  CG              00007000
141152-20                                                                     CO-CHEM METAL PP-ASS     0000000,450000000,47CH13    CG      PROVER  00001525
141153-20                                                                     CO-L3 CHEM METAL PP-ASS  0000001,410000001,42CH13    CG      PROVER  00000000
180897-03                                                                     OD-CHEM NDAY CL450G      0000000,290000001,39CH10_S  CG      OFFICE  00010300
180903-07                                                                     OD-CHEM NDAY CL450G      0000000,290000001,39CH10_S  CG      OFFICE  00002000
180904-08                                                                     OD-CHEM NDAY CL450G      0000000,290000001,39CH10_S  CG      OFFICE  00012000
180905-13                                                                     OD-CHEM NDAY CL450G      0000000,290000001,39CH10_S  CG      OFFICE  00007550
180906-14                                                                     OD-CHEM NDAY CL450G      0000000,290000001,39CH10_S  CG      OFFICE  00020100
180907-20                                                                     OD-L10 CHEM NDAY CL      0000002,910000013,89CH10_S  CG      OFFICE  00005150
189759-20                                                                     L2 CHEM EVOL BLOOM       0000000,000000000,10                AUCHAN  00000000
191211-06                                                                     FI-C SPLE PERF CL        0000000,210000000,91CH9     CG      FIDUCI  00010800
191211-15                                                                     FI-C SPLE PERF CL        0000000,210000000,91CH9     CG      FIDUCI  00007200
191211-18                                                                     FI-C SPLE PERF CL        0000000,210000000,91CH9     CG      FIDUCI  00004800
191211-19                                                                     FI-C SPLE PERF CL        0000000,210000000,91CH9     CG      FIDUCI  00010800
191211-22                                                                     FI-C SPLE PERF CL        0000000,210000000,91CH9     CG      FIDUCI  00008400
191223-06                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00013500
191223-15                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00014500
191223-18                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00010000
191223-19                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00016000
191223-22                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00023500
191223-25                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00008000
191223-28                                                                     FI-CHEM PERF CL 450G     0000000,260000001,39CH12    CG      FIDUCI  00003500
20093901-03                                                                   CHEM TRANSPARENCE        0000000,330000001,59CH7     CG              00000000
20093901-17                                                                   CHEM TRANSPARENCE        0000000,330000001,59CH7     CG              00000000
20093901-20                                                                   CHEM TRANSPARENCE        0000000,330000001,59CH7     CG              00009820
20093903-20                                                                   L3+1 CHEM PP TRANSPARENC 0000000,000000000,10                        00000000
20093909-20                                                                   CHEM A4 PP TRANSPARENCE  0000000,400000001,59 CH13    CG             00005720
20094301-20                                                                   L3 CHEM TRANSP PP        0000001,030000005,37CH7_S   CG              00000000
208700-20                                                                     CL A4 D40 4A BAYAD-ASS   0000000,780000000,10RM19    RC              00000000
208800-20                                                                     CL A4 D40 4A ZEN         0000001,220000002,31RM19    RC              00000360
23983801-40                                                                   L3 CHEM CROSSLINE        0000001,620000002,71CH7_S   CG              00000000
23983802-40                                                                   L3 CHEM CROSSLINE        0000000,000000000,10CH7     CG              00000000
240838-40                                                                     L2+1 CHEM CROSSLINE      0000000,000000003,69CH7_S   CG              00001740
250838-40                                                                     L3+1 CHEM CROSSLINE      0000000,000000002,07                        00000000
294860-20                                                                     CS-CLA4+D40 4A CAS       0000000,990000000,96RM19    RC      E M C   00000980
294903-20                                                                     CL A5IT D35 2A OPAL -ASS 0000000,520000001,52RM18    RC              00000230
294904-20                                                                     CL A6IT D35 2A OPAL -ASS 0000000,470000001,47RM18    RC              00000110
318353-21                                                                     AU-TRIEUR 12C TRANSL PP  0000002,350000000,10TRIEURS CG      AUCHAN  00000000
402245-20                                                                     AU-L7+3 CHEM CL + ET     0000002,620000000,10CH12    CG      AUCHAN  00001870
40224550-20                                                                   AU-LT7+3 CHEM CL + ETIQ  0000002,630000000,10CH12    CG      AUCHAN  00003145
42003032                                                                      C SPLE CL 5/10-BLE       0000000,210000000,27CH9_S   CG              00012650
42003072                                                                      C SPLE CL 5/10-VRT       0000000,210000000,27CH9_S   CG              00017750
42003092                                                                      C SPLE CL 5/10-RGE       0000000,210000000,27CH9_S   CG              00018400
42003132                                                                      C SPLE CL 5/10-JAU       0000000,210000000,27CH9_S   CG              00012950
42003212                                                                      C SPLE CL 5/10-ORG       0000000,210000000,27CH9_S   CG              00004400
42003902                                                                      C SPLE CL 5/10-ASS       0000000,210000000,27CH9_S   CG              00047900
42003932                                                                      C SPLE CL 5/10-ASS       0000000,210000000,27CH9_S   CG              00000000
42056011                                                                      LY-L10 C SPLE IMP CL-NOI 0000002,130000002,85CH9_S   CG              00001280
42056031                                                                      LY-L10 C SPLE IMP CL-BLE 0000002,130000002,85CH9_S   CG              00003080
42056071                                                                      LY-L10 C SPLE IMP CL-VRT 0000002,130000002,85CH9_S   CG              00002100
42056091                                                                      LY-L10 C SPLE IMP CL-RGE 0000002,130000002,85CH9_S   CG              00003260
42056131                                                                      LY-L10 C SPLE IMP CL-JAU 0000002,130000002,85CH9_S   CG              00002675
42056901                                                                      LY-L25 C SPLE IMP CL-ASS 0000005,120000007,15CH9_S   CG              00001400
42091031                                                                      C SPLE EUROF CG 5/10-BGI 0000000,240000000,40CH9     CG              00000000
4209103101                                                                    C SPLE EUROF CG 5/10-BGI 0000000,250000000,40 CH9    CG              00000100
42091071                                                                      C SPLE EUROF CG 5/10-VCA 0000000,240000000,40CH9     CG              00000050
4209107101                                                                    C SPLE EUROF CG 5/10-VCA 0000000,250000000,40CH9     CG              00000050
42091091                                                                      C SPLE EUROF CG 5/10-RRU 0000000,240000000,40CH9     CG              00001000
4209109101                                                                    C SPLE EUROF CG 5/10-RRU 0000000,250000000,40CH9     CG              00000050
42091131                                                                      C SPLE EUROF CG 5/10-JCU 0000000,240000000,40CH9     CG              00000550
42091901                                                                      C SPLE EUROF CG 5/10-ASS 0000000,240000000,74CH9     CG              00010850
4209190101                                                                    C SPLE EUROF CG 5/10-ASS 0000000,250000000,40CH9     CG              00000100
42092031                                                                      SP-C SPLE  5* CL5/10-BLE 0000000,200000000,24CH9     CG              00008000
42092071                                                                      SP-C SPLE  5* CL5/10-VRT 0000000,200000000,24CH9     CG              00000000
42092091                                                                      SP-C SPLE  5* CL5/10-RGE 0000000,200000000,24CH9     CG              00004000
42092131                                                                      SP-C SPLE  5* CL5/10-JAU 0000000,200000000,24CH9     CG              00004000
42092161                                                                      SP-C SPLE  5* CL5/10-VIO 0000000,200000000,24CH9     CG              00001500
42092211                                                                      SP-C SPLE  5* CL5/10-ORG 0000000,200000000,24CH9     CG              00004000
42092901                                                                      SP-C SPLE  5* CL5/10-ASS 0000000,200000000,24CH9     CG              00012000
42093031                                                                      SP-L10 CHEM 5*CL5/10-BLE 0000002,210000002,62CH9_S   CG              00000300
42093071                                                                      SP-L10 CHEM 5*CL5/10-VRT 0000002,210000002,62CH9_S   CG              00000100
42093091                                                                      SP-L10 CHEM 5*CL5/10-RGE 0000002,210000002,62CH9_S   CG              00000300
42093131                                                                      SP-L10 CHEM 5*CL5/10-JAU 0000002,210000002,62CH9_S   CG              00000000
42093211                                                                      SP-L10 CHEM 5*CL5/10-ORG 0000002,210000002,62CH9_S   CG              00000150
42093901                                                                      SP-L10 CHEM 5*CL5/10-ASS 0000002,210000002,62CH9_S   CG              00000490
42500011                                                                      HS-C SPLE CL 5/10-NOI    0000000,200000000,23CH10    CG              00000000
42500031                                                                      HS-C SPLE CL 5/10-BLE    0000000,200000000,23CH10    CG              00000000
42500071                                                                      HS-C SPLE CL 5/10-VRT    0000000,200000000,23CH10    CG              00000000
42500091                                                                      HS-C SPLE CL 5/10-RGE    0000000,200000000,23CH10    CG              00000000
42500131                                                                      HS-C SPLE CL 5/10-JAU    0000000,200000000,23CH10    CG              00000000
42701-21                                                                      C SPLE EUROF CG 7/10     0000000,330000000,54CH9     CG              00000000
4270101-21                                                                    C SPLE EUROF CG 7/10     0000000,340000000,54CH9     CG              00000000
42701011                                                                      C SPLE EUROF CG 7/10-NOI 0000000,290000000,54CH9     CG              00000020
4270101101                                                                    C SPLE EUROF CG 7/10-NOI 0000000,340000000,54CH9     CG              00000240
42701031                                                                      C SPLE EUROF CG 7/10-BGI 0000000,290000000,54CH9     CG              00006990
4270103101                                                                    C SPLE EUROF CG 7/10-BGI 0000000,340000000,54CH9     CG              00002700
42701071                                                                      C SPLE EUROF CG 7/10-VCA 0000000,290000000,54CH9     CG              00007070
4270107101                                                                    C SPLE EUROF CG 7/10-VCA 0000000,340000000,54CH9     CG              00000710
42701091                                                                      C SPLE EUROF CG 7/10-RRU 0000000,290000000,54CH9     CG              00005360
4270109101                                                                    C SPLE EUROF CG 7/10-RRU 0000000,340000000,54CH9     CG              00002300
42701131                                                                      C SPLE EUROF CG 7/10-JCU 0000000,290000000,54CH9     CG              00003330
4270113101                                                                    C SPLE EUROF CG 7/10-JCU 0000000,340000000,54CH9     CG              00002200
42701491                                                                      C SPLE EUROF CG 7/10-RPO 0000000,290000000,54CH9     CG              00000000
42701901                                                                      C SPLE EUROF CG 7/10-ASS 0000000,280000000,54CH9     CG              00006900
4270190101                                                                    C SPLE EUROF CG 7/10-ASS 0000000,330000000,54CH9     CG              00001700
42803131                                                                      DU-C SPLE CL 5/10-JAU    0000000,310000000,46CH9     CG              00000000
43000901                                                                      POCH MALICE EUROF-ASS    0000000,200000001,65PRISON  CG              00007900
43000902-20                                                                   POCH MALICE EUROF-ASS    0000000,000000001,65                        00000000
43005901                                                                      POCH MALICE OPALINE-ASS  0000000,240000002,14PRISON  CG              00003360
43006901                                                                       POCH MALICE EXP FILLE   0000000,460000001,72PRISON  CG              00000000
43101031                                                                      CHEM EUROF MEMO 5/10-BGI 0000000,320000000,58CH4     CG              00000000
43101141                                                                      CHEM EUROF MEMO 5/10-GCL 0000000,320000000,58CH4     CG              00000000
43101491                                                                      CHEM EUROF MEMO 5/10-RPO 0000000,330000000,58CH4     CG              00000000
43101901                                                                      CHEM EUROF MEMO 5/10-ASS 0000000,330000000,58CH11    CG              00000925
4310190101                                                                    CHEM EUROF MEMO 5/10-ASS 0000000,340000000,58CH11    CH              00003550
43103012                                                                      CHEM CL 5/10-NOI         0000000,260000000,29CH12    CG              00000000
43103142                                                                      CHEM CL 5/10-GRI         0000000,260000000,29CH12    CG              00000000
43103212                                                                      CHEM CL 5/10-ORG         0000000,260000000,29CH12    CG              00000000
43103902                                                                      CHEM CL 5/10-ASS         0000000,270000000,29CH10    CG              00000000
43103923                                                                      CHEM CL 5/10-ASS         0000000,260000000,30CH10    CG              00000000
43106901                                                                      CHEM IMPRIME CL 5/10-ASS 0000000,240000000,82CH11    CG              00000900
43108031                                                                      SP-CHEM 5* CL 5/10-BLE   0000000,250000000,29CH11    CG              00007450
43108071                                                                      SP-CHEM 5* CL 5/10-VRT   0000000,250000000,29CH11    CG              00005400
43108091                                                                      SP-CHEM 5* CL 5/10-RGE   0000000,250000000,29CH11    CG              00002900
43108131                                                                      SP-CHEM 5* CL 5/10-JAU   0000000,250000000,29CH11    CG              00005200
43108161                                                                      SP-CHEM 5* CL 5/10-VIO   0000000,250000000,29CH11    CG              00000100
43108211                                                                      SP-CHEM 5* CL 5/10-ORG   0000000,250000000,29CH11    CG              00003200
43108901                                                                      SP-CHEM 5* CL 5/10-ASS   0000000,250000000,29CH11    CG              00031250
43111031                                                                      SP-L10 CHEM 5*CL5/10-BLE 0000002,670000003,14CH11    CG              00000000
43111071                                                                      SP-L10 CHEM 5*CL5/10-VRT 0000002,670000003,14CH11    CG              00000100
43111091                                                                      SP-L10 CHEM 5*CL5/10-RGE 0000002,670000003,14CH11    CG              00000000
43111131                                                                      SP-L10 CHEM 5*CL5/10-JAU 0000002,670000003,14CH11    CG              00000295
43111211                                                                      SP-L10 CHEM 5*CL5/10-ORG 0000002,670000003,14CH11    CG              00000000
43111901                                                                      SP-L10 CHEM 5*CL5/10-ASS 0000002,670000002,84CH11    CG              00001200
43123011                                                                      HS-CHEM CL 5/10-NOI      0000000,240000000,28CH10    CG              00000000
43123031                                                                      HS-CHEM CL 5/10-BLE      0000000,250000000,28CH10    CG              00000000
43123071                                                                      HS-CHEM CL 5/10-VRT      0000000,250000000,28CH10    CG              00000000
43123091                                                                      HS-CHEM CL 5/10-RGE      0000000,250000000,28CH10    CG              00000000
43123131                                                                      HS-CHEM CL 5/10-JAU      0000000,250000000,28CH10    CG              00000000
43123161                                                                      HS-CHEM CL 5/10-VIO      0000000,240000000,28CH10    CG              00000000
43123211                                                                      HS-CHEM CL 5/10-ORG      0000000,250000000,29CH10    CG              00000000
43149011                                                                      C SANGLE CLIP'N GO-NOI   0000000,800000001,53CLIPNGO CG              00000310
43149031                                                                      C SANGLE CLIP'N GO-BLE   0000000,800000001,53CLIPNGO CG              00001260
43149051                                                                      C SANGLE CLIP'N GO-BDX   0000000,800000001,53CLIPNGO CG              00000720
43149071                                                                      C SANGLE CLIP'N GO-VRT   0000000,800000001,53CLIPNGO CG              00000960
43149211                                                                      C SANGLE CLIP'N GO-ORG   0000000,800000001,53CLIPNGO CG              00000670
43149931                                                                      C SANGLE CLIP'N GO-ASS   0000000,800000001,58CLIPNGO CG              00010720
43155901                                                                      L5 CHEM EUROF MEMO-ASS   0000001,780000003,03CH4     CG              00000030
43188031                                                                      SP-L5 CHEM PCIEL CL-BLE  0000001,430000002,71CH10_S  CG              00000300
43188071                                                                      SP-L5 CHEM PCIEL CL-VRT  0000001,430000002,71CH10_S  CG              00000000
43188091                                                                      SP-L5 CHEM PCIEL CL-RGE  0000001,430000002,71CH10_S  CG              00000000
43188131                                                                      SP-L5 CHEM PCIEL CL-JAU  0000001,430000002,71CH10_S  CG              00000200
43189901                                                                      L10 CHEM EUROF 5/10-ASS  0000003,110000006,31CH4     CG              00002700
43189951                                                                      L10 CHEM EUROF 5/10-ASS  0000003,140000006,30CH4     CG              00000600
43191-16                                                                      CHEM EUROFOLIO 5/10-VIO  0000000,290000000,45CH4     CG              00000250
4319101-16                                                                    CHEM EUROFOLIO 5/10-VIO  0000000,300000000,45CH4     CG              00000200
43191011                                                                      CHEM EUROFOLIO 5/10-NOI  0000000,290000000,45CH4     CG              00003600
4319101101                                                                    CHEM EUROFOLIO 5/10-NOI  0000000,300000000,45CH4     CG              00000950
43191031                                                                      CHEM EUROFOLIO 5/10-BGI  0000000,290000000,45CH4     CG              00005250
4319103101                                                                    CHEM EUROFOLIO 5/10-BGI  0000000,300000000,45CH4     CG              00003600
43191051                                                                      CHEM EUROFOLIO 5/10-PRU  0000000,290000000,45CH4     CG              00000000
43191071                                                                      CHEM EUROFOLIO 5/10-VCA  0000000,290000000,45CH4     CG              00005600
4319107101                                                                    CHEM EUROFOLIO 5/10-VCA  0000000,300000000,45CH4     CG              00007000
43191091                                                                      CHEM EUROFOLIO 5/10-RRU  0000000,290000000,45CH4     CG              00006150
4319109101                                                                    CHEM EUROFOLIO 5/10-RRU  0000000,300000000,45CH4     CG              00001800
43191131                                                                      CHEM EUROFOLIO 5/10-JCU  0000000,290000000,45CH4     CG              00008150
4319113101                                                                    CHEM EUROFOLIO 5/10-JCU  0000000,300000000,45CH4     CG              00002100
43191141                                                                      CHEM EUROFOLIO 5/10-GCL  0000000,290000000,45CH4     CG              00002200
43191211                                                                      CHEM EUROFOLIO 5/10-OSA  0000000,290000000,45CH4     CG              00003600
4319121101                                                                    CHEM EUROFOLIO 5/10-OSA  0000000,300000000,45CH4     CG              00000850
43191301                                                                      CHEM EUROFOLIO 5/10-BNU  0000000,290000000,45CH4     CG              00001150
4319130101                                                                    CHEM EUROFOLIO 5/10-BNU  0000000,300000000,45CH4     CG              00000600
43191901                                                                      CHEM EUROFOLIO 5/10-ASS  0000000,290000000,90CH11    CG              00029600
4319190101                                                                    CHEM EUROFOLIO 5/10-ASS  0000000,300000000,45CH11    CG              00002450
43191902                                                                      CHEM EUROFOLIO 5/10-ASS  0000000,290000000,87CH11    CG              00007650
43191951                                                                      CHEM EUROFOLIO 5/10-ASS  0000000,290000000,45CH11    CG              00000300
4319195101                                                                    CHEM EUROFOLIO 5/10-ASS  0000000,300000000,45CH11    CG              00000450
43192-20                                                                      L4+1 CHEM EUROF 5/10-ASS 0000000,000000000,10CH4     CG              00000000
43197011                                                                      BI-CHEM CG 5/10 450G-NOI 0000000,290000000,33CH4     CG              00002500
43197071                                                                      BI-CHEM CG 5/10 450G-VRT 0000000,290000000,33CH4     CG              00002500
43197091                                                                      BI-CHEM CG 5/10 450G-RGE 0000000,290000000,33CH4     CG              00005000
43197121                                                                      BI-CHEM CG 5/10 450G-BCL 0000000,290000000,33CH4     CG              00002500
43197391                                                                      BI-CHEM CG 5/10 450G-JMO 0000000,290000000,33CH4     CG              00000000
43198-16                                                                      L10 CHEM EUROF 5/10-VIO  0000003,110000004,74CH4_S   CG              00000000
4319801-16                                                                    L10 CHEM EUROF 5/10-VIO  0000003,120000004,74CH4_S   CG              00000225
43198011                                                                      L10 CHEM EUROF 5/10-NOI  0000003,100000004,74CH4_S   CG              00000730
4319801101                                                                    L10 CHEM EUROF 5/10-NOI  0000003,120000004,74CH4_S   CG              00000400
43198031                                                                      L10 CHEM EUROF 5/10-BGI  0000003,110000004,74CH4_S   CG              00001100
